year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1989,5,.0126241,.0251662,.31005019,.22246601,.047471501,.024921499,.0072933999,.0026002,.0027305,.0060545001,.0110431,.0080685997
1989,6,.0139966,.032177199,.34588179,.2036546,.071793303,.031291898,.0077999998,.0025994,.0035971999,.0108981,.0102231,.011056
1989,7,.0143111,.029024901,.3037945,.2080525,.054375701,.025011601,.0084348004,.0031446,.0027318001,.0106453,.0092957001,.0090838
1989,8,.0125871,.0303124,.30631569,.21251,.045204598,.023446999,.0075073,.0026884,.0023914,.0089239003,.0159337,.0054548001
1989,9,.0152116,.0482332,.37266529,.2091134,.061814301,.023394899,.0078242002,.0039166999,.0034707,.0077212001,.033422001,.00709
1989,10,.0138501,.0271255,.30702269,.21649291,.051425502,.0219789,.0082281996,.0028693001,.0027526,.0047944002,.014831,.0075002001
1989,11,.016858799,.0277499,.31849509,.2171773,.049648199,.0218076,.0112211,.0030962001,.0025414999,.0082251001,.0115133,.0080116
1989,12,.012311,.0245765,.2394361,.21467391,.0369507,.0176022,.0086703002,.0018671,.0017736,.0056721,.0125781,.0063262
1990,1,.019568801,.031746499,.238087,.240926,.044389099,.023197399,.0135571,.0031103999,.0029014,.0097021004,.0131554,.0088889999
1990,2,.0157299,.028661,.3304286,.19387101,.049753498,.0243019,.0105227,.0026896,.0025176001,.0059357001,.0127452,.0099799996
1990,3,.0133771,.0253639,.27673069,.21205211,.049075399,.0210579,.0090982001,.0022356,.0020433001,.0065100002,.0129087,.0059452001
1990,4,.0129334,.0277697,.2737225,.21789899,.044523198,.0200151,.0079082996,.0030584,.0019667,.0061515002,.0148158,.0068024001
1990,5,.0126162,.02438,.29087159,.19618849,.050189599,.0238104,.0072770002,.0026716001,.0026676001,.0047307,.0123807,.0072685
1990,6,.0150243,.0312538,.34439191,.20032001,.069359697,.0294815,.0088702003,.0029265999,.0032275,.010846,.010537,.0098708002
1990,7,.0152594,.028492499,.283243,.2117952,.056994699,.024199201,.0084988996,.0031250999,.0036354,.0096746003,.0094055003,.0094125001
1990,8,.015891001,.034815799,.32356051,.2184698,.0491453,.0254454,.0097559998,.0032798001,.0028552001,.0091070998,.0174971,.0082115
1990,9,.0139496,.040386301,.2774187,.2060246,.053097501,.023478299,.0079873996,.0025696999,.0033925001,.0078507001,.025807699,.0067278999
1990,10,.0146893,.0269516,.29468039,.20005611,.047217399,.022532299,.0093203997,.0025819,.002787,.0068851998,.0117881,.0082783001
1990,11,.017810101,.027699299,.2824657,.22118931,.045776699,.022280701,.0126975,.0029134999,.0021991001,.0095923003,.011051,.0070560002
1990,12,.0139655,.0215862,.2094394,.2027514,.0394863,.020817701,.0100243,.0014024,.0025388999,.0058279,.0104293,.0053289998
1991,1,.021408901,.032200798,.20206439,.2216765,.037332401,.0250415,.0161034,.0021778999,.0031276001,.0098770997,.0125849,.0097388001
1991,2,.018699599,.023442101,.26890349,.1781861,.044043701,.0271006,.0141648,.0022382,.0022966,.0058475002,.011223,.0063715
1991,3,.016769901,.023130201,.2383135,.1770685,.042517401,.0233688,.0121949,.0020812,.0024937999,.0053919,.0101626,.0075755999
1991,4,.014296,.0241958,.27390301,.18122549,.0388925,.021805,.0102815,.0017232,.0022914,.0050622001,.010183,.0089507001
1991,5,.0160615,.028297,.2719163,.19865081,.0476931,.028049899,.0104591,.0023046001,.0032978,.0074141999,.0127376,.0081451004
1991,6,.0153518,.0272029,.2645703,.18100999,.059684001,.036472399,.0099946996,.0025809,.0027762,.0100535,.0083192997,.0088301003
1991,7,.016005101,.026412001,.2480706,.18973491,.052170899,.027192401,.0100369,.0025708999,.0033972999,.0082598999,.0084929001,.0096592
1991,8,.016456399,.035035301,.28790629,.21117599,.047019001,.0251204,.0109287,.0024935999,.0030340999,.0103277,.0164492,.0082583996
1991,9,.0155469,.037731599,.28542331,.20337909,.051899299,.027070999,.009962,.0025820001,.0030028999,.0070150001,.024698401,.0060180998
1991,10,.0154869,.0253953,.26232821,.2048565,.044232398,.024877001,.0106766,.0020993999,.0027109,.0058154999,.0115656,.0080142003
