year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
2008,5,.01358548,.027667381,.25484329,.23355642,.044396825,.025939884,.0080787288,.0016115144,.0038952366,.0030197708,.011017711,.013629899
2008,6,.012363622,.02758988,.22977877,.22722529,.043915898,.02324236,.0075314678,.0010122235,.0038199306,.0018436242,.013401773,.012344483
2008,7,.012236654,.02753081,.23288883,.2162879,.045350038,.025606362,.0073974631,.001064581,.0037746099,.0033412562,.0090948725,.015094681
2008,8,.015343365,.029149398,.24125323,.22911027,.043651074,.025806246,.0095325019,.0017952285,.0040156348,.0050137728,.010057323,.014078302
2008,9,.014198595,.028278137,.23226808,.23472965,.044135638,.026531214,.0097021926,.001087873,.0034085291,.0039766966,.0094786379,.014822802
2008,10,.015366082,.026517045,.22855303,.2202666,.040882941,.027762972,.010984489,.0011381416,.0032434517,.0040622726,.010259408,.012195365
2008,11,.01693151,.028861685,.2196236,.22218904,.041682445,.025045989,.011380243,.0010669881,.0044842781,.0051430841,.0085052522,.015213348
2008,12,.017996473,.027071552,.20474334,.22236675,.043951828,.029467577,.011807901,.0014623919,.0047261803,.0044220504,.008890708,.013758793
2009,1,.016988067,.028292045,.18656996,.20634282,.039888471,.028890071,.011615051,.00086535543,.0045076604,.0050897091,.0070054182,.016196918
2009,2,.019668452,.025472581,.18079944,.20248297,.042154014,.029176882,.014029386,.00079317787,.0048458884,.00529454,.0073361173,.012841924
2009,3,.019860728,.029231539,.19672723,.2025501,.041691553,.029463466,.013887477,.0011516406,.0048216102,.0068658465,.0085541895,.013811503
2009,4,.016155189,.026357023,.19652012,.18637688,.043350752,.032737054,.011849974,.00090892083,.0033962938,.0040595802,.0091108922,.013186551
2009,5,.017698493,.02525753,.15553887,.20477417,.039733168,.031534467,.013063385,.00093913259,.0036959751,.0039564166,.0081281718,.013172941
2009,6,.017543899,.02635061,.16677044,.18657549,.037359975,.03466196,.012436084,.00079474912,.0043130652,.005149757,.0095550753,.011645777
2009,7,.017125336,.025829291,.17176348,.19581529,.039745096,.03405083,.011865836,.001102454,.0041570468,.0040218662,.0089835478,.012823877
2009,8,.016932534,.026129609,.15988894,.2059022,.040372565,.033311326,.011984527,.00079618604,.0041518211,.0046188561,.0094472645,.012063488
2009,9,.018186022,.027600013,.16568683,.18906307,.03960824,.032124996,.013630164,.00082695897,.0037288987,.004754643,.007990187,.014855183
2009,10,.017998423,.026763214,.15003778,.19291371,.037978597,.032438871,.012975555,.00079790357,.0042249649,.0055385763,.0089017199,.012322918
2009,11,.016414968,.025833109,.17506009,.18436387,.038565602,.033835731,.011126257,.001041592,.0042471187,.0033405959,.0094494727,.01304304
2009,12,.018395914,.028292203,.16791748,.1916544,.040010154,.032377247,.012346916,.0010655735,.0049834242,.0061200494,.0090932269,.013078927
2010,1,.016240889,.025920078,.17136352,.18740195,.041361187,.035945818,.010985766,.00087901321,.0043761106,.0034897954,.0088699386,.013560344
2010,2,.016441351,.02623567,.15694004,.2016425,.040209606,.032252826,.011679154,.00096136477,.0038008322,.0042137648,.0090688746,.01295303
2010,3,.016868498,.02764564,.18634035,.19831042,.0423619,.035787813,.010954107,.0011882018,.0047261892,.0051396396,.0087476512,.013758349
2010,4,.014753459,.025883934,.17716753,.18828613,.039128669,.036779892,.0093361512,.001092615,.0043246928,.0029843524,.010766274,.012133307
2010,5,.016407207,.028069401,.16805071,.20683211,.039570171,.033192828,.010660904,.0013502318,.0043960712,.0029740739,.0095193852,.015575942
2010,6,.014926518,.026851503,.15470746,.21896246,.036088508,.033444416,.0092930524,.0009791957,.0046542701,.0028758764,.0088168373,.015158789
2010,7,.016048886,.02801978,.17230444,.21169448,.037791539,.035289846,.010092173,.0011681822,.004788531,.004593818,.0091110179,.014314944
